Data Set 1:Time(s),Data Set 1:Force 1(N),Data Set 1:Respiration Rate 1(bpm),Data Set 1:Heart Rate(bpm),Data Set 1:Force 2(N),Data Set 1:Respiration Rate 2(bpm)
5.500000000000,1.999145507812,,,,
5.600000000000,1.932716369629,,,,
5.700000000000,1.896949768066,,,,
5.800000000000,1.861175537109,,,,
5.900000000000,1.764091491699,,,,
6.000000000000,1.603126525879,,77.000000000000,,
6.100000000000,1.421714782715,,,,
6.200000000000,1.334846496582,,,,
6.300000000000,1.314407348633,,,,
6.400000000000,1.276084899902,,,,
6.500000000000,1.258201599121,,,,
6.600000000000,1.276084899902,,,,
6.700000000000,1.345069885254,,,,
6.800000000000,1.378280639648,,,,
6.900000000000,1.329734802246,,,,
7.000000000000,1.217315673828,,75.500000000000,,
7.100000000000,1.117675781250,,,,
7.200000000000,1.107452392578,,,,
7.300000000000,1.099784851074,,,,
7.400000000000,1.069129943848,,,,
7.500000000000,1.038467407227,,,,
7.600000000000,1.030799865723,,,,
7.700000000000,1.046134948730,,,,
7.800000000000,1.010360717773,,,,
7.900000000000,0.926048278809,,,,
8.000000000000,0.834068298340,,74.166666666667,,
8.100000000000,0.811073303223,,,,
8.200000000000,0.851951599121,,,,
8.300000000000,0.885169982910,,,,
8.400000000000,0.913276672363,,,,
8.500000000000,0.949043273926,,,,
8.600000000000,1.081901550293,,,,
8.700000000000,1.240310668945,,,,
8.800000000000,1.314407348633,,,,
8.900000000000,1.345069885254,,,,
9.000000000000,1.388504028320,,72.833333333333,,
9.100000000000,1.508590698242,,,,
9.200000000000,1.654220581055,,,,
9.300000000000,1.771751403809,,,,
9.400000000000,1.894393920898,,,,
9.500000000000,2.065574645996,,,,
9.600000000000,2.188217163086,,,,
9.700000000000,2.218879699707,,,,
9.800000000000,2.223991394043,,,,
9.900000000000,2.213768005371,,,,
10.000000000000,2.236763000488,0.000000000000,71.333333333333,,
10.100000000000,2.257202148438,,,,
10.200000000000,2.269981384277,,,,
10.300000000000,2.303192138672,,,,
10.400000000000,2.303192138672,,,,
10.500000000000,2.165222167969,,,,
10.600000000000,1.971046447754,,,,
10.700000000000,1.771751403809,,,,
10.800000000000,1.618453979492,,,,
10.900000000000,1.562240600586,,,,
11.000000000000,1.511146545410,,70.166666666667,,
11.100000000000,1.472816467285,,,,
11.200000000000,1.488151550293,,,,
11.300000000000,1.488151550293,,,,
11.400000000000,1.403831481934,,,,
11.500000000000,1.240310668945,,,,
11.600000000000,1.084457397461,,,,
11.700000000000,1.035911560059,,,,
11.800000000000,1.018028259277,,,,
11.900000000000,0.979705810547,,,,
12.000000000000,0.982261657715,,69.166666666667,,
12.100000000000,1.023139953613,,,,
12.200000000000,0.987365722656,,,,
12.300000000000,0.877502441406,,,,
12.400000000000,0.749755859375,,,,
12.500000000000,0.683326721191,,,,
12.600000000000,0.711425781250,,,,
12.700000000000,0.759971618652,,,,
12.800000000000,0.808517456055,,,,
12.900000000000,0.905609130859,,,,
13.000000000000,1.081901550293,,69.000000000000,,
13.100000000000,1.237754821777,,,,
13.200000000000,1.362953186035,,,,
13.300000000000,1.493255615234,,,,
13.400000000000,1.684883117676,,,,
13.500000000000,1.937828063965,,,,
13.600000000000,2.144783020020,,,,
13.700000000000,2.303192138672,,,,
13.800000000000,2.430946350098,,,,
13.900000000000,2.494819641113,,,,
14.000000000000,2.584243774414,,68.571428571429,,
14.100000000000,2.737541198730,,,,
14.200000000000,2.834632873535,,,,
14.300000000000,2.908729553223,,,,
14.400000000000,2.918945312500,,,,
14.500000000000,2.885734558105,,,,
14.600000000000,2.975158691406,,,,
14.700000000000,2.929168701172,,,,
14.800000000000,2.635345458984,,,,
14.900000000000,2.318519592285,,,,
15.000000000000,2.014480590820,,68.285714285714,,
15.100000000000,1.810081481934,,,,
15.200000000000,1.700210571289,,,,
15.300000000000,1.608230590820,,,,
15.400000000000,1.598014831543,,,,
15.500000000000,1.603126525879,,,,
15.600000000000,1.539245605469,,,,
15.700000000000,1.398719787598,,,,
15.800000000000,1.245422363281,,,,
15.900000000000,1.199432373047,,,,
16.000000000000,1.219871520996,,68.142857142857,,
16.100000000000,1.240310668945,,,,
16.200000000000,1.299079895020,,,,
16.300000000000,1.360397338867,,,,
16.400000000000,1.329734802246,,,,
16.500000000000,1.245422363281,,,,
16.600000000000,1.133003234863,,,,
16.700000000000,1.030799865723,,,,
16.800000000000,1.058906555176,,,,
16.900000000000,1.212211608887,,,,
17.000000000000,1.406387329102,,68.000000000000,,
17.100000000000,1.659332275391,,,,
17.200000000000,1.863731384277,,,,
17.300000000000,1.922500610352,,,,
17.400000000000,1.927604675293,,,,
17.500000000000,1.960823059082,,,,
17.600000000000,2.101348876953,,,,
17.700000000000,2.262313842773,,,,
17.800000000000,2.359405517578,,,,
17.900000000000,2.387504577637,,,,
18.000000000000,2.369621276855,,68.285714285714,,
18.100000000000,2.290420532227,,,,
18.200000000000,2.157554626465,,,,
18.300000000000,1.965934753418,,,,
18.400000000000,1.797302246094,,,,
18.500000000000,1.710433959961,,,,
18.600000000000,1.598014831543,,,,
18.700000000000,1.500923156738,,,,
18.800000000000,1.508590698242,,,,
18.900000000000,1.518806457520,,,,
19.000000000000,1.447265625000,,68.714285714286,,
19.100000000000,1.314407348633,,,,
19.200000000000,1.199432373047,,,,
19.300000000000,1.199432373047,,,,
19.400000000000,1.217315673828,,,,
19.500000000000,1.199432373047,,,,
19.600000000000,1.171325683594,,,,
19.700000000000,1.138114929199,,,,
19.800000000000,1.046134948730,,,,
19.900000000000,0.892829895020,,,,
20.000000000000,0.747200012207,15.195369720459,69.000000000000,,
20.100000000000,0.678215026855,,,,
20.200000000000,0.711425781250,,,,
20.300000000000,0.826400756836,,,,
20.400000000000,0.956710815430,,,,
20.500000000000,1.104896545410,,,,
20.600000000000,1.230094909668,,,,
20.700000000000,1.291412353516,,,,
20.800000000000,1.342514038086,,,,
20.900000000000,1.449821472168,,,,
21.000000000000,1.664443969727,,69.285714285714,,
21.100000000000,1.868843078613,,,,
21.200000000000,2.040031433105,,,,
21.300000000000,2.254646301270,,,,
21.400000000000,2.436050415039,,,,
21.500000000000,2.464157104492,,,,
21.600000000000,2.361961364746,,,,
21.700000000000,2.246986389160,,,,
21.800000000000,2.234207153320,,,,
21.900000000000,2.234207153320,,,,
22.000000000000,2.162666320801,,69.571428571429,,
22.100000000000,2.078353881836,,,,
22.200000000000,1.937828063965,,,,
22.300000000000,1.728317260742,,,,
22.400000000000,1.498367309570,,,,
22.500000000000,1.329734802246,,,,
22.600000000000,1.288856506348,,,,
22.700000000000,1.299079895020,,,,
22.800000000000,1.319519042969,,,,
22.900000000000,1.411499023438,,,,
23.000000000000,1.467704772949,,69.857142857143,,
23.100000000000,1.411499023438,,,,
23.200000000000,1.299079895020,,,,
23.300000000000,1.222427368164,,,,
23.400000000000,1.237754821777,,,,
23.500000000000,1.265861511230,,,,
23.600000000000,1.283744812012,,,,
23.700000000000,1.350181579590,,,,
23.800000000000,1.360397338867,,,,
23.900000000000,1.253089904785,,,,
24.000000000000,1.094680786133,,70.000000000000,,
24.100000000000,1.002700805664,,,,
24.200000000000,1.084457397461,,,,
24.300000000000,1.276084899902,,,,
24.400000000000,1.513694763184,,,,
24.500000000000,1.753868103027,,,,
24.600000000000,1.948051452637,,,,
24.700000000000,2.032363891602,,,,
24.800000000000,2.096237182617,,,,
24.900000000000,2.203544616699,,,,
25.000000000000,2.367065429688,,70.285714285714,,
25.100000000000,2.563804626465,,,,
25.200000000000,2.704330444336,,,,
25.300000000000,2.775871276855,,,,
25.400000000000,2.786087036133,,,,
25.500000000000,2.722213745117,,,,
25.600000000000,2.620010375977,,,,
25.700000000000,2.405395507812,,,,
25.800000000000,2.149894714355,,,,
25.900000000000,1.963378906250,,,,
26.000000000000,1.787086486816,,70.428571428571,,
26.100000000000,1.674659729004,,,,
26.200000000000,1.641448974609,,,,
26.300000000000,1.572463989258,,,,
26.400000000000,1.424270629883,,,,
26.500000000000,1.242866516113,,,,
26.600000000000,1.115119934082,,,,
26.700000000000,1.092124938965,,,,
26.800000000000,1.076789855957,,,,
26.900000000000,1.061462402344,,,,
27.000000000000,1.107452392578,,70.857142857143,,
27.100000000000,1.138114929199,,,,
27.200000000000,1.087013244629,,,,
27.300000000000,0.987365722656,,,,
27.400000000000,0.890281677246,,,,
27.500000000000,0.872390747070,,,,
27.600000000000,0.887725830078,,,,
27.700000000000,0.918380737305,,,,
27.800000000000,0.995033264160,,,,
27.900000000000,1.104896545410,,,,
28.000000000000,1.207099914551,,71.142857142857,,
28.100000000000,1.258201599121,,,,
28.200000000000,1.281196594238,,,,
28.300000000000,1.311851501465,,,,
28.400000000000,1.426826477051,,,,
28.500000000000,1.605674743652,,,,
28.600000000000,1.735984802246,,,,
28.700000000000,1.856071472168,,,,
28.800000000000,2.004257202148,,,,
28.900000000000,2.152450561523,,,,
29.000000000000,2.198440551758,,71.428571428571,,
29.100000000000,2.175445556641,,,,
29.200000000000,2.149894714355,,,,
29.300000000000,2.216323852539,,,,
29.400000000000,2.361961364746,,,,
29.500000000000,2.438606262207,,,,
29.600000000000,2.492263793945,,,,
29.700000000000,2.561248779297,,,,
29.800000000000,2.632789611816,,,,
29.900000000000,2.594459533691,,,,
30.000000000000,2.482040405273,14.413177490234,71.714285714286,,
30.100000000000,2.356849670410,,,,
30.200000000000,2.282752990723,,,,
30.300000000000,2.262313842773,,,,
30.400000000000,2.114120483398,,,,
30.500000000000,1.914833068848,,,,
30.600000000000,1.784530639648,,,,
30.700000000000,1.758979797363,,,,
30.800000000000,1.710433959961,,,,
30.900000000000,1.575019836426,,,,
31.000000000000,1.391059875488,,71.857142857143,,
31.100000000000,1.227539062500,,,,
31.200000000000,1.171325683594,,,,
31.300000000000,1.135559082031,,,,
31.400000000000,1.097236633301,,,,
31.500000000000,1.084457397461,,,,
31.600000000000,1.110008239746,,,,
31.700000000000,1.140670776367,,,,
31.800000000000,1.102340698242,,,,
31.900000000000,1.000144958496,,,,
32.000000000000,0.867286682129,,71.714285714286,,
32.100000000000,0.798301696777,,,,
32.200000000000,0.828956604004,,,,
32.300000000000,0.897941589355,,,,
32.400000000000,0.956710815430,,,,
32.500000000000,1.041023254395,,,,
32.600000000000,1.184104919434,,,,
32.700000000000,1.373176574707,,,,
32.800000000000,1.495811462402,,,,
32.900000000000,1.567352294922,,,,
33.000000000000,1.644004821777,,71.571428571429,,
33.100000000000,1.769195556641,,,,
33.200000000000,1.950599670410,,,,
33.300000000000,2.103904724121,,,,
33.400000000000,2.254646301270,,,,
33.500000000000,2.441162109375,,,,
33.600000000000,2.645561218262,,,,
33.700000000000,2.760536193848,,,,
33.800000000000,2.796310424805,,,,
33.900000000000,2.816749572754,,,,
34.000000000000,2.878067016602,,71.142857142857,,
34.100000000000,2.967491149902,,,,
34.200000000000,2.977714538574,,,,
34.300000000000,2.957275390625,,,,
34.400000000000,2.944496154785,,,,
34.500000000000,2.880622863770,,,,
34.600000000000,2.653228759766,,,,
34.700000000000,2.349182128906,,,,
34.800000000000,1.978706359863,,,,
34.900000000000,1.730873107910,,,,
35.000000000000,1.610786437988,,70.571428571429,,
35.100000000000,1.536689758301,,,,
35.200000000000,1.500923156738,,,,
35.300000000000,1.480484008789,,,,
35.400000000000,1.419166564941,,,,
35.500000000000,1.345069885254,,,,
35.600000000000,1.276084899902,,,,
35.700000000000,1.247978210449,,,,
35.800000000000,1.263305664062,,,,
35.900000000000,1.227539062500,,,,
36.000000000000,1.186660766602,,70.142857142857,,
36.100000000000,1.204544067383,,,,
36.200000000000,1.222427368164,,,,
36.300000000000,1.212211608887,,,,
36.400000000000,1.204544067383,,,,
36.500000000000,1.247978210449,,,,
36.600000000000,1.475372314453,,,,
36.700000000000,1.853515625000,,,,
36.800000000000,2.234207153320,,,,
36.900000000000,2.464157104492,,,,
37.000000000000,2.502479553223,,69.428571428571,,
37.100000000000,2.425834655762,,,,
37.200000000000,2.344070434570,,,,
37.300000000000,2.252090454102,,,,
37.400000000000,2.190773010254,,,,
37.500000000000,2.208656311035,,,,
37.600000000000,2.170333862305,,,,
37.700000000000,2.119232177734,,,,
37.800000000000,2.160110473633,,,,
37.900000000000,2.203544616699,,,,
38.000000000000,2.147338867188,,69.000000000000,,
38.100000000000,2.019584655762,,,,
38.200000000000,1.871398925781,,,,
38.300000000000,1.784530639648,,,,
38.400000000000,1.712989807129,,,,
38.500000000000,1.529029846191,,,,
38.600000000000,1.240310668945,,,,
38.700000000000,1.015472412109,,,,
38.800000000000,0.961814880371,,,,
38.900000000000,0.979705810547,,,,
39.000000000000,0.987365722656,,68.571428571429,,
39.100000000000,1.087013244629,,,,
39.200000000000,1.286300659180,,,,
39.300000000000,1.495811462402,,,,
39.400000000000,1.684883117676,,,,
39.500000000000,1.896949768066,,,,
39.600000000000,2.080909729004,,,,
39.700000000000,2.211212158203,,,,
39.800000000000,2.234207153320,,,,
39.900000000000,2.157554626465,,,,
40.000000000000,2.103904724121,16.315431594849,68.500000000000,,
40.100000000000,1.955711364746,,,,
40.200000000000,1.815185546875,,,,
40.300000000000,1.871398925781,,,,
40.400000000000,1.958267211914,,,,
40.500000000000,1.879066467285,,,,
40.600000000000,1.582679748535,,,,
40.700000000000,1.209655761719,,,,
40.800000000000,0.936271667480,,,,
40.900000000000,0.749755859375,,,,
41.000000000000,0.678215026855,,68.571428571429,,
41.100000000000,0.742088317871,,,,
41.200000000000,0.834068298340,,,,
41.300000000000,0.831512451172,,,,
41.400000000000,0.749755859375,,,,
41.500000000000,0.706321716309,,,,
41.600000000000,0.762527465820,,,,
41.700000000000,0.897941589355,,,,
41.800000000000,1.030799865723,,,,
41.900000000000,1.194320678711,,,,
42.000000000000,1.306739807129,,68.571428571429,,
42.100000000000,1.355285644531,,,,
42.200000000000,1.419166564941,,,,
42.300000000000,1.518806457520,,,,
42.400000000000,1.677215576172,,,,
42.500000000000,1.850959777832,,,,
42.600000000000,2.022140502930,,,,
42.700000000000,2.221435546875,,,,
42.800000000000,2.323631286621,,,,
42.900000000000,2.326187133789,,,,
43.000000000000,2.262313842773,,69.000000000000,,
43.100000000000,2.200996398926,,,,
43.200000000000,2.275085449219,,,,
43.300000000000,2.351737976074,,,,
43.400000000000,2.397727966309,,,,
43.500000000000,2.438606262207,,,,
43.600000000000,2.428390502930,,,,
43.700000000000,2.356849670410,,,,
43.800000000000,2.165222167969,,,,
43.900000000000,1.981262207031,,,,
44.000000000000,1.904609680176,,69.285714285714,,
44.100000000000,1.873954772949,,,,
44.200000000000,1.937828063965,,,,
44.300000000000,1.991485595703,,,,
44.400000000000,1.996589660645,,,,
44.500000000000,1.884170532227,,,,
44.600000000000,1.654220581055,,,,
44.700000000000,1.470260620117,,,,
44.800000000000,1.406387329102,,,,
44.900000000000,1.365509033203,,,,
45.000000000000,1.355285644531,,70.000000000000,,
45.100000000000,1.388504028320,,,,
45.200000000000,1.362953186035,,,,
45.300000000000,1.237754821777,,,,
45.400000000000,1.089569091797,,,,
45.500000000000,1.028251647949,,,,
45.600000000000,0.966926574707,,,,
45.700000000000,0.823844909668,,,,
45.800000000000,0.782966613770,,,,
45.900000000000,0.931159973145,,,,
46.000000000000,1.235206604004,,70.428571428571,,
46.100000000000,1.569908142090,,,,
46.200000000000,1.840736389160,,,,
46.300000000000,1.927604675293,,,,
46.400000000000,1.894393920898,,,,
46.500000000000,1.914833068848,,,,
46.600000000000,1.912277221680,,,,
46.700000000000,1.914833068848,,,,
46.800000000000,1.971046447754,,,,
46.900000000000,1.999145507812,,,,
47.000000000000,1.922500610352,,70.857142857143,,
47.100000000000,1.802413940430,,,,
47.200000000000,1.674659729004,,,,
47.300000000000,1.621009826660,,,,
47.400000000000,1.697654724121,,,,
47.500000000000,1.743644714355,,,,
47.600000000000,1.723205566406,,,,
47.700000000000,1.733428955078,,,,
47.800000000000,1.746200561523,,,,
47.900000000000,1.623565673828,,,,
48.000000000000,1.398719787598,,71.571428571429,,
48.100000000000,1.178993225098,,,,
48.200000000000,1.064018249512,,,,
48.300000000000,0.874946594238,,,,
48.400000000000,0.568351745605,,,,
48.500000000000,0.450820922852,,,,
48.600000000000,0.512138366699,,,,
48.700000000000,0.593894958496,,,,
48.800000000000,0.619445800781,,,,
48.900000000000,0.593894958496,,,,
49.000000000000,0.563240051270,,71.714285714286,,
49.100000000000,0.660331726074,,,,
49.200000000000,0.887725830078,,,,
49.300000000000,1.051246643066,,,,
49.400000000000,1.145774841309,,,,
49.500000000000,1.250534057617,,,,
49.600000000000,1.301635742188,,,,
49.700000000000,1.306739807129,,,,
49.800000000000,1.316963195801,,,,
49.900000000000,1.370620727539,,,,
50.000000000000,1.454933166504,16.548463821411,72.000000000000,,
50.100000000000,1.544357299805,,,,
50.200000000000,1.656776428223,,,,
50.300000000000,1.738540649414,,,,
50.400000000000,1.735984802246,,,,
50.500000000000,1.723205566406,,,,
50.600000000000,1.764091491699,,,,
50.700000000000,1.886726379395,,,,
50.800000000000,2.037475585938,,,,
50.900000000000,2.124343872070,,,,
51.000000000000,2.213768005371,,71.750000000000,,
51.100000000000,2.254646301270,,,,
51.200000000000,2.216323852539,,,,
51.300000000000,2.124343872070,,,,
51.400000000000,2.070686340332,,,,
51.500000000000,2.124343872070,,,,
51.600000000000,2.185661315918,,,,
51.700000000000,2.241874694824,,,,
51.800000000000,2.239318847656,,,,
51.900000000000,2.139671325684,,,,
52.000000000000,1.971046447754,,71.714285714286,,
52.100000000000,1.771751403809,,,,
52.200000000000,1.649116516113,,,,
52.300000000000,1.562240600586,,,,
52.400000000000,1.480484008789,,,,
52.500000000000,1.419166564941,,,,
52.600000000000,1.316963195801,,,,
52.700000000000,1.155998229980,,,,
52.800000000000,0.992477416992,,,,
52.900000000000,0.913276672363,,,,
53.000000000000,0.915824890137,,71.571428571429,,
53.100000000000,0.941375732422,,,,
53.200000000000,1.028251647949,,,,
53.300000000000,1.094680786133,,,,
53.400000000000,1.074241638184,,,,
53.500000000000,0.995033264160,,,,
53.600000000000,0.903053283691,,,,
53.700000000000,0.854507446289,,,,
53.800000000000,0.851951599121,,,,
53.900000000000,0.895385742188,,,,
54.000000000000,1.018028259277,,71.857142857143,,
54.100000000000,1.138114929199,,,,
54.200000000000,1.184104919434,,,,
54.300000000000,1.173881530762,,,,
54.400000000000,1.194320678711,,,,
54.500000000000,1.314407348633,,,,
54.600000000000,1.439605712891,,,,
54.700000000000,1.546913146973,,,,
54.800000000000,1.702766418457,,,,
54.900000000000,1.825408935547,,,,
55.000000000000,1.850959777832,,72.285714285714,,
55.100000000000,1.850959777832,,,,
55.200000000000,1.863731384277,,,,
55.300000000000,1.953155517578,,,,
55.400000000000,2.050247192383,,,,
55.500000000000,2.109016418457,,,,
55.600000000000,2.223991394043,,,,
55.700000000000,2.308303833008,,,,
55.800000000000,2.277641296387,,,,
55.900000000000,2.216323852539,,,,
56.000000000000,2.221435546875,,72.571428571429,,
56.100000000000,2.336410522461,,,,
56.200000000000,2.425834655762,,,,
56.300000000000,2.418167114258,,,,
56.400000000000,2.415611267090,,,,
56.500000000000,2.397727966309,,,,
56.600000000000,2.267425537109,,,,
56.700000000000,2.022140502930,,,,
56.800000000000,1.761535644531,,,,
56.900000000000,1.618453979492,,,,
57.000000000000,1.539245605469,,73.666666666667,,
57.100000000000,1.457489013672,,,,
57.200000000000,1.424270629883,,,,
57.300000000000,1.411499023438,,,,
57.400000000000,1.350181579590,,,,
57.500000000000,1.222427368164,,,,
57.600000000000,1.061462402344,,,,
57.700000000000,0.969482421875,,,,
57.800000000000,0.941375732422,,,,
57.900000000000,0.910720825195,,,,
58.000000000000,0.885169982910,,74.333333333333,,
58.100000000000,0.908164978027,,,,
58.200000000000,0.920936584473,,,,
58.300000000000,0.887725830078,,,,
58.400000000000,0.823844909668,,,,
58.500000000000,0.772750854492,,,,
58.600000000000,0.772750854492,,,,
58.700000000000,0.754859924316,,,,
58.800000000000,0.713981628418,,,,
58.900000000000,0.711425781250,,,,
59.000000000000,0.828956604004,,74.666666666667,,
59.100000000000,0.969482421875,,,,
59.200000000000,1.002700805664,,,,
59.300000000000,0.964370727539,,,,
59.400000000000,0.995033264160,,,,
59.500000000000,1.140670776367,,,,
59.600000000000,1.306739807129,,,,
59.700000000000,1.503479003906,,,,
59.800000000000,1.725761413574,,,,
59.900000000000,1.894393920898,,,,
60.000000000000,1.978706359863,16.010673522949,74.833333333333,,
60.100000000000,2.055358886719,,,,
60.200000000000,2.180549621582,,,,
60.300000000000,2.374732971191,,,,
60.400000000000,2.579132080078,,,,
60.500000000000,2.770759582520,,,,
60.600000000000,2.980270385742,,,,
60.700000000000,3.100349426270,,,,
60.800000000000,3.095245361328,,,,
60.900000000000,3.067138671875,,,,
61.000000000000,3.072250366211,,74.666666666667,,
61.100000000000,3.110572814941,,,,
61.200000000000,3.133567810059,,,,
61.300000000000,3.105461120605,,,,
61.400000000000,3.079910278320,,,,
61.500000000000,2.962379455566,,,,
61.600000000000,2.696662902832,,,,
61.700000000000,2.321075439453,,,,
61.800000000000,1.971046447754,,,,
61.900000000000,1.789634704590,,,,
62.000000000000,1.695106506348,,74.571428571429,,
62.100000000000,1.646560668945,,,,
62.200000000000,1.605674743652,,,,
62.300000000000,1.508590698242,,,,
62.400000000000,1.347625732422,,,,
62.500000000000,1.171325683594,,,,
62.600000000000,1.076789855957,,,,
62.700000000000,1.074241638184,,,,
62.800000000000,1.112564086914,,,,
62.900000000000,1.207099914551,,,,
63.000000000000,1.293968200684,,74.142857142857,,
63.100000000000,1.299079895020,,,,
63.200000000000,1.209655761719,,,,
63.300000000000,1.071685791016,,,,
63.400000000000,1.023139953613,,,,
63.500000000000,1.025695800781,,,,
63.600000000000,0.977149963379,,,,
63.700000000000,1.025695800781,,,,
63.800000000000,1.178993225098,,,,
63.900000000000,1.270973205566,,,,
64.000000000000,1.352729797363,,74.142857142857,,
64.100000000000,1.465156555176,,,,
64.200000000000,1.633781433105,,,,
64.300000000000,1.830520629883,,,,
64.400000000000,2.040031433105,,,,
64.500000000000,2.318519592285,,,,
64.600000000000,2.566360473633,,,,
64.700000000000,2.699218750000,,,,
64.800000000000,2.819305419922,,,,
64.900000000000,2.998153686523,,,,
65.000000000000,3.202552795410,,74.000000000000,,
65.100000000000,3.401840209961,,,,
65.200000000000,3.539810180664,,,,
65.300000000000,3.657341003418,,,,
65.400000000000,3.721214294434,,,,
65.500000000000,3.690559387207,,,,
65.600000000000,3.575584411621,,,,
65.700000000000,3.463165283203,,,,
65.800000000000,3.419731140137,,,,
65.900000000000,3.337966918945,,,,
66.000000000000,3.225547790527,,73.857142857143,,
66.100000000000,3.146339416504,,,,
66.200000000000,2.959831237793,,,,
66.300000000000,2.635345458984,,,,
66.400000000000,2.218879699707,,,,
66.500000000000,1.848403930664,,,,
66.600000000000,1.669555664062,,,,
66.700000000000,1.582679748535,,,,
66.800000000000,1.539245605469,,,,
66.900000000000,1.521362304688,,,,
67.000000000000,1.454933166504,,74.142857142857,,
67.100000000000,1.311851501465,,,,
67.200000000000,1.135559082031,,,,
67.300000000000,1.030799865723,,,,
67.400000000000,0.979705810547,,,,
67.500000000000,0.938819885254,,,,
67.600000000000,0.933715820312,,,,
67.700000000000,0.961814880371,,,,
67.800000000000,0.949043273926,,,,
67.900000000000,0.895385742188,,,,
68.000000000000,0.800849914551,,74.285714285714,,
68.100000000000,0.742088317871,,,,
68.200000000000,0.826400756836,,,,
68.300000000000,0.977149963379,,,,
68.400000000000,1.155998229980,,,,
68.500000000000,1.375724792480,,,,
68.600000000000,1.585235595703,,,,
68.700000000000,1.705322265625,,,,
68.800000000000,1.769195556641,,,,
68.900000000000,1.838180541992,,,,
69.000000000000,1.991485595703,,74.571428571429,,
69.100000000000,2.223991394043,,,,
69.200000000000,2.474380493164,,,,
69.300000000000,2.709434509277,,,,
69.400000000000,2.908729553223,,,,
69.500000000000,3.003265380859,,,,
69.600000000000,3.018592834473,,,,
69.700000000000,3.008369445801,,,,
69.800000000000,3.010925292969,,,,
69.900000000000,3.023704528809,,,,
70.000000000000,2.959831237793,12.056262969971,74.714285714286,,
70.100000000000,2.878067016602,,,,
70.200000000000,2.862739562988,,,,
70.300000000000,2.783531188965,,,,
70.400000000000,2.530586242676,,,,
70.500000000000,2.172889709473,,,,
70.600000000000,1.838180541992,,,,
70.700000000000,1.646560668945,,,,
70.800000000000,1.536689758301,,,,
70.900000000000,1.454933166504,,,,
71.000000000000,1.401275634766,,74.857142857143,,
71.100000000000,1.347625732422,,,,
71.200000000000,1.255645751953,,,,
71.300000000000,1.099784851074,,,,
71.400000000000,0.943931579590,,,,
71.500000000000,0.885169982910,,,,
71.600000000000,0.859619140625,,,,
71.700000000000,0.828956604004,,,,
71.800000000000,0.818740844727,,,,
71.900000000000,0.828956604004,,,,
72.000000000000,0.805961608887,,75.000000000000,,
72.100000000000,0.729316711426,,,,
72.200000000000,0.644996643066,,,,
72.300000000000,0.652664184570,,,,
72.400000000000,0.757415771484,,,,
72.500000000000,0.849395751953,,,,
72.600000000000,0.943931579590,,,,
72.700000000000,1.115119934082,,,,
72.800000000000,1.299079895020,,,,
72.900000000000,1.437049865723,,,,
73.000000000000,1.544357299805,,74.714285714286,,
73.100000000000,1.649116516113,,,,
73.200000000000,1.830520629883,,,,
73.300000000000,2.052803039551,,,,
73.400000000000,2.290420532227,,,,
73.500000000000,2.540809631348,,,,
73.600000000000,2.745208740234,,,,
73.700000000000,2.857627868652,,,,
73.800000000000,2.934280395508,,,,
