Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0.000000000000,16.756828308105,12.448133468628
0.100000000000,16.404235839844,
0.200000000000,15.798706054688,
0.300000000000,15.640289306641,
0.400000000000,15.737380981445,
0.500000000000,15.765487670898,
0.600000000000,15.773155212402,
0.700000000000,15.814033508301,
0.800000000000,15.934120178223,
0.900000000000,18.846817016602,
1.000000000000,20.055332183838,
1.100000000000,20.494792938232,
1.200000000000,20.867820739746,
1.300000000000,21.179531097412,
1.400000000000,21.404373168945,
1.500000000000,21.611328125000,
1.600000000000,21.859161376953,
1.700000000000,22.089111328125,
1.800000000000,22.183647155762,
1.900000000000,22.022682189941,
2.000000000000,21.664981842041,
2.100000000000,21.268959045410,
2.200000000000,20.852493286133,
2.300000000000,20.328716278076,
2.400000000000,19.761508941650,
2.500000000000,19.207073211670,
2.600000000000,18.685852050781,
2.700000000000,18.246391296387,
2.800000000000,17.950012207031,
2.900000000000,17.763496398926,
3.000000000000,16.654624938965,
3.100000000000,17.050651550293,
3.200000000000,17.262718200684,
3.300000000000,17.497776031494,
3.400000000000,17.671516418457,
3.500000000000,17.766052246094,
3.600000000000,17.850368499756,
3.700000000000,17.927017211914,
3.800000000000,18.039436340332,
3.900000000000,18.238727569580,
4.000000000000,18.512111663818,
4.100000000000,18.805938720703,
4.200000000000,19.099761962891,
4.300000000000,19.378257751465,
4.400000000000,19.603096008301,
4.500000000000,19.820270538330,
4.600000000000,20.106433868408,
4.700000000000,20.392593383789,
4.800000000000,20.653202056885,
4.900000000000,20.901039123535,
5.000000000000,21.115657806396,
5.100000000000,19.641422271729,
5.200000000000,17.988338470459,
5.300000000000,17.720062255859,
5.400000000000,17.464561462402,
5.500000000000,17.247386932373,
5.600000000000,17.050651550293,
5.700000000000,16.892242431641,
5.800000000000,16.784934997559,
5.900000000000,16.682731628418,
6.000000000000,16.567756652832,
6.100000000000,16.463005065918,
6.200000000000,16.432342529297,
6.300000000000,16.508995056152,
6.400000000000,16.715950012207,
6.500000000000,17.030212402344,
6.600000000000,17.377693176270,
6.700000000000,17.722618103027,
6.800000000000,18.098201751709,
6.900000000000,18.481452941895,
7.000000000000,18.821266174316,
7.100000000000,19.109981536865,
7.200000000000,19.781948089600,
7.300000000000,17.929573059082,
7.400000000000,17.587203979492,
7.500000000000,17.275493621826,
7.600000000000,16.958671569824,
7.700000000000,16.672515869141,
7.800000000000,16.463005065918,
7.900000000000,16.314811706543,
8.000000000000,16.204948425293,
8.100000000000,16.097640991211,
8.200000000000,15.969886779785,
8.300000000000,15.880462646484,
8.400000000000,15.854911804199,
8.500000000000,15.865135192871,
8.600000000000,15.908569335938,
8.700000000000,15.969886779785,
8.800000000000,16.015876770020,
8.900000000000,16.153846740723,
9.000000000000,16.447669982910,
9.100000000000,16.823257446289,
9.200000000000,17.216728210449,
9.300000000000,19.061435699463,
9.400000000000,19.848377227783,
9.500000000000,20.047668457031,
9.600000000000,20.088546752930,
9.700000000000,19.871372222900,
9.800000000000,19.470237731934,
9.900000000000,19.030776977539,
10.000000000000,18.627086639404,6.960556507111
10.100000000000,18.220844268799,
10.200000000000,17.840148925781,
10.300000000000,17.528438568115,
10.400000000000,17.226947784424,
10.500000000000,16.912681579590,
10.600000000000,16.644409179688,
10.700000000000,16.440010070801,
10.800000000000,16.276489257812,
10.900000000000,16.169174194336,
11.000000000000,16.092529296875,
11.100000000000,16.010765075684,
11.200000000000,15.995437622070,
11.300000000000,16.059310913086,
11.400000000000,17.237167358398,
11.500000000000,18.077762603760,
11.600000000000,18.248947143555,
11.700000000000,18.512111663818,
11.800000000000,18.731842041016,
11.900000000000,18.759948730469,
12.000000000000,18.621978759766,
12.100000000000,18.412467956543,
12.200000000000,18.154411315918,
12.300000000000,17.975563049316,
12.400000000000,17.858032226562,
12.500000000000,17.709842681885,
