heart_rate
78
78.666666666667
79.25
79.8
80
80.5
81.166666666667
81.5
81.666666666667
81.428571428571
81.142857142857
81
80.714285714286
80.428571428571
80.142857142857
80.285714285714
80.428571428571
80.571428571429
80.714285714286
80.571428571429
80.285714285714
80
79.142857142857
78
77.142857142857
76.428571428571
75.857142857143
75.333333333333
75.428571428571
76
76.142857142857
76.666666666667
76.714285714286
76.75
77
77
77
77
77.571428571429
77.857142857143
78.428571428571
78.857142857143
79.571428571429
80.142857142857
81
81.857142857143
83
83.857142857143
84.857142857143
86.285714285714
88.333333333333
89.5
90.5
91.333333333333
91.5
91.428571428571
91.142857142857
90.571428571429
89.857142857143
89
88
87.571428571429
87
86.571428571429
86.285714285714
86.142857142857
86
85.714285714286
85.285714285714
84.714285714286
84
83.428571428571
82.857142857143
82.428571428571
82.142857142857
82
81.666666666667
81.571428571429
81.333333333333
81.571428571429
81.571428571429
81.285714285714
81
80.571428571429
80
79.571428571429
79
78.571428571429
78.285714285714
78.428571428571
78.428571428571
78.571428571429
78.714285714286
78.857142857143
79
79
79
78.714285714286
78.857142857143
78.857142857143
78.833333333333
79.166666666667
79.5
80
80.333333333333
80.714285714286
81.142857142857
81.714285714286
82.142857142857
82.428571428571
82.714285714286
82.857142857143
83.285714285714
83.714285714286
84.571428571429
85.428571428571
86.714285714286
87.714285714286
88
88.428571428571
88.571428571429
88.571428571429
88.571428571429
88.428571428571
88.857142857143
89.142857142857
89.666666666667
89.142857142857
88.714285714286
88.142857142857
87.571428571429
87
87.125
86.571428571429
86.333333333333
86.285714285714
86.285714285714
86.285714285714
86.142857142857
85.714285714286
85.125
84.285714285714
83.714285714286
82.857142857143
82.142857142857
81.571428571429
81.285714285714
81.142857142857
81
80.666666666667
80.5
80.333333333333
80.166666666667
80
80
79.714285714286
79.571428571429
79.714285714286
79.714285714286
79.428571428571
79.285714285714
79.285714285714
79.285714285714
79.714285714286
80.142857142857
81.428571428571
82.285714285714
83.428571428571
84.428571428571
85.142857142857
85.714285714286
85.857142857143
85.714285714286
85.571428571429
85.428571428571
85.285714285714
84.666666666667
84.571428571429
84.428571428571
84.285714285714
84.142857142857
84
83.75
83.571428571429
83.428571428571
83.285714285714
83.142857142857
83.285714285714
83.714285714286
84
84.285714285714
84.571428571429
84.857142857143
84.714285714286
84.5
84.428571428571
84.285714285714
84.142857142857
84
84
83.666666666667
83.5
83.666666666667
83.666666666667
84
84.428571428571
84.857142857143
85
84.857142857143
84.5
84.285714285714
83.857142857143
83.428571428571
83.428571428571
83.714285714286
83.875
84.571428571429
85
85.714285714286
86.142857142857
86.714285714286
87.142857142857
87.666666666667
88
88.571428571429
89.166666666667
89.285714285714
89.285714285714
88.857142857143
88.285714285714
87.428571428571
86.875
85.285714285714
84.714285714286
84.571428571429
84.714285714286
85.142857142857
85.857142857143
86.571428571429
87.142857142857
87.571428571429
87.857142857143
88
88
88
87.714285714286
87.571428571429
87.428571428571
87.285714285714
87
87
87
87
86.666666666667
86.571428571429
86.142857142857
85.571428571429
85.714285714286
86.142857142857
86.714285714286
87.428571428571
88.428571428571
89.428571428571
90.142857142857
90.571428571429
90.857142857143
90.714285714286
90.571428571429
90.714285714286
90.714285714286
90.714285714286
90.714285714286
91.428571428571
91.857142857143
92.428571428571
93.5
93.428571428571
93.571428571429
93.285714285714
92.857142857143
92.428571428571
92.25
91.714285714286
91.571428571429
92.142857142857
92.833333333333
93
93.428571428571
93.714285714286
94
94
94
93.714285714286
93.285714285714
92.714285714286
92
91.142857142857
89.857142857143
89
87.5
86.833333333333
