Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0.000000000000,23.760082244873,2.840909004211
0.100000000000,23.826511383057,
0.200000000000,23.877613067627,
0.300000000000,23.846950531006,
0.400000000000,23.742198944092,
0.500000000000,23.594005584717,
0.600000000000,23.599117279053,
0.700000000000,23.708980560303,
0.800000000000,23.793296813965,
0.900000000000,23.831623077393,
1.000000000000,23.862281799316,
1.100000000000,23.823955535889,
1.200000000000,23.747306823730,
1.300000000000,23.721755981445,
1.400000000000,23.721755981445,
1.500000000000,23.708980560303,
1.600000000000,23.596561431885,
1.700000000000,23.435596466064,
1.800000000000,23.164768218994,
1.900000000000,22.763633728027,
2.000000000000,22.469806671143,
2.100000000000,22.324172973633,
2.200000000000,22.331836700439,
2.300000000000,22.472362518311,
2.400000000000,22.577117919922,
2.500000000000,22.526016235352,
2.600000000000,22.441703796387,
2.700000000000,22.497913360596,
2.800000000000,22.643547058105,
2.900000000000,22.778961181641,
3.000000000000,22.865833282471,
3.100000000000,22.909267425537,
3.200000000000,23.277187347412,
3.300000000000,24.948158264160,
3.400000000000,26.882293701172,
3.500000000000,28.721893310547,
3.600000000000,31.938636779785,
3.700000000000,33.106273651123,
3.800000000000,31.327991485596,
3.900000000000,31.238567352295,
4.000000000000,31.928417205811,
4.100000000000,30.816993713379,
4.200000000000,29.825653076172,
4.300000000000,28.709117889404,
4.400000000000,27.383071899414,
4.500000000000,27.842971801758,
4.600000000000,28.458728790283,
4.700000000000,27.883850097656,
4.800000000000,27.339637756348,
4.900000000000,26.026367187500,
5.000000000000,27.924732208252,
5.100000000000,32.224796295166,
5.200000000000,30.796550750732,
5.300000000000,28.936511993408,
5.400000000000,30.203792572021,
5.500000000000,31.049495697021,
5.600000000000,31.159362792969,
5.700000000000,30.850208282471,
5.800000000000,30.538497924805,
5.900000000000,30.244670867920,
6.000000000000,28.507270812988,
6.100000000000,26.371292114258,
6.200000000000,26.667671203613,
6.300000000000,26.964050292969,
6.400000000000,24.416717529297,
6.500000000000,21.608772277832,
6.600000000000,21.399261474609,
6.700000000000,22.296066284180,
6.800000000000,23.420269012451,
6.900000000000,24.437156677246,
7.000000000000,24.181655883789,
7.100000000000,23.272075653076,
7.200000000000,23.348728179932,
7.300000000000,24.518917083740,
7.400000000000,24.677326202393,
7.500000000000,24.633892059326,
7.600000000000,25.385063171387,
7.700000000000,24.912387847900,
7.800000000000,23.632331848145,
7.900000000000,23.052349090576,
8.000000000000,22.730415344238,
8.100000000000,21.143760681152,
8.200000000000,21.235740661621,
8.300000000000,21.460582733154,
8.400000000000,19.431911468506,
8.500000000000,18.926021575928,
8.600000000000,19.562217712402,
8.700000000000,19.411472320557,
8.800000000000,19.168746948242,
8.900000000000,19.477901458740,
9.000000000000,18.596427917480,
9.100000000000,17.234611511230,
9.200000000000,17.239723205566,
9.300000000000,19.038440704346,
9.400000000000,20.466686248779,
9.500000000000,19.628646850586,
9.600000000000,18.660301208496,
9.700000000000,18.931133270264,
9.800000000000,20.085990905762,
9.900000000000,20.533119201660,
10.000000000000,20.336383819580,15.228425979614
10.100000000000,19.738513946533,
10.200000000000,19.025669097900,
10.300000000000,19.373146057129,
10.400000000000,20.528007507324,
10.500000000000,20.816722869873,
10.600000000000,20.080883026123,
10.700000000000,19.132976531982,
10.800000000000,18.984786987305,
10.900000000000,20.614875793457,
11.000000000000,20.752845764160,
11.100000000000,20.433471679688,
11.200000000000,20.906147003174,
11.300000000000,20.944473266602,
11.400000000000,21.304725646973,
11.500000000000,22.252632141113,
11.600000000000,23.223533630371,
11.700000000000,23.967037200928,
11.800000000000,23.427932739258,
11.900000000000,22.137657165527,
12.000000000000,22.127437591553,
12.100000000000,22.480026245117,
12.200000000000,21.825946807861,
12.300000000000,20.793727874756,
12.400000000000,20.328716278076,
12.500000000000,19.968463897705,
12.600000000000,19.812606811523,
12.700000000000,19.853488922119,
12.800000000000,19.511116027832,
12.900000000000,19.140644073486,
13.000000000000,19.605651855469,
13.100000000000,19.659305572510,
13.200000000000,19.472793579102,
13.300000000000,19.948020935059,
13.400000000000,20.788616180420,
13.500000000000,21.031341552734,
13.600000000000,20.402812957764,
13.700000000000,20.977687835693,
13.800000000000,21.820838928223,
13.900000000000,21.984355926514,
14.000000000000,22.469806671143,
14.100000000000,23.425376892090,
14.200000000000,23.754970550537,
14.300000000000,24.820407867432,
14.400000000000,26.215438842773,
14.500000000000,25.870513916016,
14.600000000000,26.363628387451,
14.700000000000,28.129131317139,
14.800000000000,28.198116302490,
14.900000000000,26.892513275146,
15.000000000000,27.434173583984,
15.100000000000,28.752552032471,
15.200000000000,29.685127258301,
15.300000000000,29.797546386719,
15.400000000000,29.771995544434,
15.500000000000,29.010608673096,
15.600000000000,28.420402526855,
15.700000000000,28.200672149658,
15.800000000000,26.769870758057,
15.900000000000,25.461711883545,
16.000000000000,24.340068817139,
16.100000000000,22.748302459717,
16.200000000000,19.971015930176,
16.300000000000,18.752281188965,
16.400000000000,18.788051605225,
16.500000000000,18.300048828125,
16.600000000000,18.029216766357,
16.700000000000,17.679183959961,
16.800000000000,18.003665924072,
16.900000000000,17.745613098145,
17.000000000000,17.896358489990,
17.100000000000,18.399692535400,
17.200000000000,18.243839263916,
17.300000000000,19.002674102783,
17.400000000000,19.132976531982,
17.500000000000,17.658740997314,
17.600000000000,17.944900512695,
17.700000000000,19.416584014893,
17.800000000000,19.799831390381,
17.900000000000,20.530563354492,
18.000000000000,21.194862365723,
18.100000000000,21.777400970459,
